Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3895,B000A40OVQ,ALPKUPT5MDCJ1,Army Wife,11,11,5,1154908800,The only soy and dairy free shortening,This really is the only choice when it comes to soy and dairy free baking (unless you want to use lard).  The Spectrum shortening uses palm kernel oil and has the consistancy of regular Crisco (perhaps a little stiffer).  It seems to bake just fine and if you need to be soy and dairy free I highly recommend it.
3896,B000A40OVQ,A11NWF1QP4T1OB,"Adam ""Adam O""",7,8,5,1183766400,Works great!  Better than Crisco for you!,"We have used this for all types of baking, including cakes, biscuits, and cookies.  It works great and is every bit as good as crisco.  Buy Organic!"
3897,B000A40OVQ,A2GDORE5A3JROM,HappyAtHome,1,1,5,1321660800,Great for Tortillas!,"This makes the best tortillas.  That is about all I use this for, so it lasts me awhile.<br />Mine cost about 1/2 the price as listed here, but it was on sale where I bought it too."
3898,B004M1O1JE,AMSS0BH212DMB,kaitag88,0,0,5,1335916800,Awesome chai,"The 500 Mile Chai is just wonderful - the right balance of mellowness and spiciness.  I've tried some chai's that are a bit too spicy, but this one is very well balanced.  Great with almond milk and bonus points for it being organic (in as much as one can trust the ""organic"" label...).<br /><br />Compare to Peet's chai, I like the 500 mile better, as IMO Peet's is a little too much on the spicy side (although I do still like Peet's and some may prefer that flavor profile)."
3899,B000CC9V42,AF3M1Z2FOUW3F,Possum Wilson,5,5,5,1171929600,Spicey Flavors!,"A fabulous variety of hot sauces with a range of flavors and heat. I bought it for a gift for my brother so I ended up sampling, using them myself. Truly flavorful! And hot! I use it in my omelets. Burritos. Nachos. Beans."
3900,B000CC9V42,A3M3FIKYYZNLOJ,Paul Park,7,8,3,1200182400,Not spicy enough.,"If you're used to Dave's Insanity sauce, or like me you're used to Dave's Ultimate Insanity sauce, you're going to be really disappointed. 5 of the 6 sauces aren't spicy at all. They're probably at a spiciness level below Tobasco sauce. I tried really hard to like them but I just can't get over how watery and weak they are. The only saving grace of the package is that it comes with a bottle of regular Insanity sauce, but as I mentioned above, I prefer the Ultimate Insanity sauce. I guess I have plenty of salad dressings."
3901,B000CC9V42,A2ZKB8Y177D3M8,T. Hardgrove,1,1,5,1226275200,Good stuff,"I bought this gift pack and really enjoyed it. The hottest hot sauce in the pack is so darn hot it had me burning for about 30 minutes and washing my mouth out with water for 10. Other than that one, all the others were really good. The wooden case doesn't hold the bottles well but the sauces were good. I would buy it again."
3902,B000CC9V42,AJWZZS2JYALNC,Jeremy M. Crawford,1,1,4,1202428800,"Great Kit at a great price, but the wood holder not so good","This is a cool kit for gifts, or a great price on a kit of Dave's Sauce if you use it at home.  A good variety.  My only issue is that the bottles do not hold in the wood gift box very well at all, they slide up and down until they fall out of the open spaces in the front or back of the wooden gift box.  I would buy again."
3903,B000CC9V42,A3NOZXDRBUSQES,Y. Fomin,0,0,3,1338422400,Sauces are just OK,I am a casual sauce user and the taste of these sauces was just OK.  Nothing special...  The insanity hot sauce was fun to try though.  I probably would not purchase again since they are pretty darn expensive.
3904,B000CC9V42,A2QN0Z7A61PZUK,pnkfld77,0,0,5,1323993600,great gift,"gave these as a gift to my brother. we are both fans of hot sauces so i thought i'd give this a try.  the wooden packaging looked nice and was sturdy enough that it could be used for storage/transport of the sauces.<br />my brother says that he liked the sauces, he would not share with me on chirstmas day so i never got a chance to try them."
3905,B000CC9V42,A2RK6QZSA6FWCY,Benjamin Riordan,0,0,4,1320624000,"Great mix, painful","This was a great selection of hot sauces, with a good variety of flavor. Each of the different bottles had a unique taste and each of them had a heat around the same as tabasco sauce. Oh, except for the Dave's Insanity. That will have you pleading for the sweet release of death.<br /><br />But the other sauces are very tasty, and very usable in everyday cooking. Recommended."
3906,B000CC9V42,A167OKWC7PJVDF,philly2ocgirl,0,0,5,1309392000,Great gift idea,"For the guy who love to saucethings up, here's the perfect gift and he will love the wooden crate packaging! Great idea and perfect gift :)"
3907,B000CC9V42,A1PET1NQOIV0AE,"D. Watkins ""Petunia""",0,0,4,1252713600,Good Hot Stuff,"My son loved all the sauces.  The only sauce that was way too hot was the Insanity Sauce, use a teensy tiny bit when using."
3908,B000CC9V42,A1VFLSGL5UJP2B,"Beverly J. Sheffield ""Sizzling Hot Sauce Foodie""",0,0,5,1252368000,Wow/ it IS hot!,"I have been searching for hot sauces and peppers to compliment my cuisine and I finally found it. For those of you that don't like everything as Hot as the INSANITY SAUCE, their are others that are less intense in the grouping. For anyone wanting to use these sauces, READ the instructions on the bottles. Good job Dave!!!"
3909,B000CC9V42,A3157ON0TTGHLV,J. Kovarik,1,2,5,1200441600,Excellent Selection of Sauces,"Excellent Customer Service, Quick Ship, VERY well packed merchandise. My new supplier of all things HOT!."
3910,B000CC9V42,AM3XNQU9TZBD8,"G. Perez ""Always having fun!""",3,6,5,1217376000,Not all are champions,"Since I've had the Insanity Sauce before, I decided to buy my dad this Six Pack for his birthday.<br /><br />I tried all sauces but unfortunately I have to say that none of the other 5 sauces even come close to the heat of the Insanity Sauce, which is the main reason why I buy any hot sauce in the first place, to feel the heat!!<br /><br />For any heat lovers out there, if you were looking to buy this six pack, I recommend that you buy six Insanity Sauce bottles instead, you will be much happier if you do!!!"
3911,B00449NWW6,A1VBZ1DRCOW5AF,Joseph,5,6,5,1298851200,Awesome!!!,"Since the factory burned down that made Firecracker brand pickled sausage I have had to get by with the individually packaged version which doesn't remotely taste like the kind I grew up with, not to mention they are half the size.  These are the best pickled sausages I've had since my last jar of Firecrackers a couple years ago.  I saw the crappy review and I had to show my support.  As a person who grew up on these things I definitely know what I'm talking about.  If you want burn your mouth out hot then look elsewhere but if you want the best tasting pickled sausage on the market currently look no further!"
3912,B00449NWW6,AD6BI0XB666BK,Abix,2,2,5,1328486400,Great,I have been searching for an acceptable alternative to the Penrose sausages for years and have eaten many mediocre and gross sausages. This is the best Penrose substitute that I have found.
3913,B00449NWW6,A1L5TJXLY1VIE9,Phyco126,2,3,5,1317772800,Perfect blend of spice and vinegar,"Everyone who has tried this that I know absolutely loves it. There isn't a lot of heat, but for me that is fine. The flavor is spot on and reminds me of the old fire crackers (before they changed the recipe to dry sticks of meat probably made of orphan kids). I'll definitely will be buying this again. Only downfall is the stupid shipping costs..."
3914,B00449NWW6,A29RU3XXYVSDC3,monicapen,0,0,5,1346371200,Great Product & Great Customer Service,These eggs are soo good i think im addicted they are so yummy and i cant eat just one i was very satisfied with this product and it was shipped to me so quick said it would take a week only took 3 DAYS!!! im very pleased and will always buy my goodies from this seller.
3915,B00449NWW6,AFVJ1PE6PGLDC,George M. Horchler,0,0,5,1345593600,The Best!,"These are the best Beer Sausages I,ve come across in decades! They taste just like the old time sausages I used to get in bars when I was younger. If you wont take my word for it just ask 3 of my friends!!"
3916,B00449NWW6,A2F164CH83NN48,mcd,0,0,5,1340409600,Hannah's Pickled Sausages,"Was exactly what I was looking for. Super fast shipping! A bit on the spicy side,but great taste!!!!<br />Would definately purchase them again!"
3917,B00449NWW6,A2QFO64UAU5N18,"W. Lucas ""wvl""",0,0,3,1322697600,Quick to ship and tasty,"I've been looking for a long time for a beer sausage that was hot to the taste that I use to enjoy back in the Deep South when I was a kid growing up. So far, I've not been able to find the sausage that rang my bell. These arrived quickly and they are tasty and I am glad that I did order these, however, they are not as good as the ones I use to eat when I was in my teens.<br /><br />I gave the product a 3 star rating because they were tasty, but not what I was expecting. I know many of you will enjoy these and you'll probably rate these as a 5 star item, but I must be honest to provide the best rating possible. The 3 stars were for the lack of qualilty in taste. They are not ""hot"" as one is led to believe. Hot makes you sweat, these do not."
3918,B00449NWW6,A2EAHX1WQ3NDF6,"Vicki D. Deacon ""BigVic""",1,2,5,1318032000,Great Food Company,These sausages have become difficult to find locally.  I was hesitant to purchase these online as they are in glass and are very heavy.  But when there is no other option...  So I ordered 3 jars and they arrived quickly and were extremely well packed.  Not everyone has a taste for the sausages so reviewing that is pointless.  But the company is great to do business with (and they do sell other foods).
3919,B00449NWW6,A1RR16ALGFVC3A,ejv1234,0,1,1,1323302400,Mushy. Yucky,Tried these the other day because of the low price and regreted it from the moment the jar was opened. These sausages tasted like card board soaked in beef flavored vinegar. Im used to eating Glazier's pickled sausages that snap when you bite them. Guess I will stick to what I like.
3920,B00449NWW6,AAHESJ9WZ4SF2,redrider,1,5,2,1293753600,hannah's red hot pickled sausage 1 gallon,the product was advertizes as hot sausage;s. the lable on jar say;s [ hot sausage ]. but they not even warm . the sausage;s do have agood flavor but just pickled. we have been serving these type of products at our vfw for year's so i know what i'm talking about.
3921,B005IZO3A0,A1SBENBNN4CFWA,"G. Morrell ""Silvercord""",0,0,1,1333843200,Among the Worst Candy Ever Produced,While I gave it the benefit of the doubt confirmation was ascertained on the second bite that it tastes like vomit.
3922,B007ZTL8Z0,AED3TYQ2F3V5K,Jim Bob,0,0,4,1342137600,Good product,"This is good stuff, and hard to find in the local pet stores here in ne pa. One store carries it at times but runs out and at times I send for it through Amazon.com. The price in the stores can be very expensive, and the price through amazon is up in the air as the price fluctuates in the store and the shipping at Amazon adds to the price. I won't discuss price except to say if your dog likes it and is not allergic to it then you have to pay what it cost . My dog has lots of allergies and is not allergic to this so I pay what I pay."
3923,B002F8E47K,ARTNXU0TK1AG8,Blondie,0,0,5,1336089600,Better than expected!,"I was nervous after reading some of the reviews about the taste of this and/or quality, but after having been consuming this for a couple days, I really do enjoy it!  Initially I thought it would be gross, but it really wasn't!  It is nice with the fruit in it, and has a kind of ""nutty"" taste. Great shipping, great quality, amazing nprice, and I def. rec!"
3924,B000F9BCQ2,A26A64X86VL1R4,Snowbrocade,0,0,4,1158192000,Zesty spearmint and lemon are modulated by green tea into a substantial potion!,"Zen brews up to an golden amber liquor. The aroma is sweet spearmint. The blending of this tea is excellent--spearmint could be overpowering but they use just the right amount of it. Slightly sweet spearmint is the primary flavor, then you taste a hint of lemon. The green tea provides an herbal base for these two flavors that makes the intial impression of zesty spearmint and lemon modulate into a substantial potion. Very nice and satisfying with a clean spearmint aftertaste.<br /><br />Remember that this tea does have caffeine--however, it does not say how much on the box. A good estimate might be 30 mg--compared to 90mg for the average cup of coffee. Make sure you time how long you brew this tea because if you brew too long it becomes bitter. Four minutes is ample."
3925,B000VSDFRG,A25Y4LPRNFXR8D,SeattleSalesGirl,3,3,5,1222041600,YUMMY!!!,"Wow, I have to admit these are really yummy. I don't know how they did it, but they don't have that ""imitation-sugar"" taste at all. They're small little bars (slightly bigger than the normal hershey's miniatures), but for only 30 calories a piece, they are a perfect afternoon treat when you need something sweet at the office."
3926,B000VSDFRG,A94U6J9DNX1FF,Dennis de Ramos,2,2,5,1316390400,Fast Delivery - Item as described.,"This candy is amazing!  Great tasting chocolate and caramel and still sugar free.  I wish it was for sale locally, but am happy I get a chance to purchase online."
3927,B000VSDFRG,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",2,2,5,1237161600,Great Diabetic Friendly Candy - Highly Recommended!,"Hershey ""Sugar Free Caramel Filled Chocolates"" are very good diabetic friendly chocolate candies. These are fairly small, but are very tasty.<br /><br />Sweetened with Splenda, these do not significantly impact my blood sugar levels or cause gastric distress.<br /><br />Highly Recommended!<br /><br />CFH"
3928,B000VSDFRG,AVMRI1EVA9EU1,Word Smythe,0,0,4,1333929600,"YUMMY, smooth, delicious","If you cannot eat regular chocolate, these are just wonderful.  YUMMY.  For diabetics and people who are choosing not to eat sugar (plus fewer calories) these are very tasty."
3929,B000VSDFRG,A2H0LQ058QTIV8,SteveGIMP,0,0,5,1330300800,Diabetic Delight,These chocolates are a welcome find.  They taste the same as regular chocolate but they don't spike my blood sugar.  I treat myself to a couple at a time when I have a sweet tooth.  It's great to be able to satisfy my craving without the extra sugar.  And fortunately the Maltitol doesn't seem to bother my digestive system.<br /><br />They're a little pricey but I found a great bulk deal at another online source.
3930,B000VSDFRG,A2UNY84L4T88M2,James Kirk,4,7,2,1262822400,shipping charges excessive,"I ordered this prouct along with 2 others. I bought all together to get the ""FREE SHIPPING over $30"". What really happened is that each item shipped from a different location and I was charged seperate shipping for each. The shipping was such that I could buy these products more cheaply at the corner drug store. I feel I was misled into overbuying and was left feeling ripped off by Amazon. This is the experience I shared with my friends. After this purchase I bought books from Walmart on line for the first time."
3931,B0076ZJ21K,AVCQ3VZHS308G,D.S.,1,1,5,1345420800,Like it a lot,It was shipped in a very nice package and I have no complain with the seller. My plant growing bigger and now I am looking for a bigger pot to transplant. It's good....if you are looking for a a workspace plant that needs minimal maintenance this is the plant you might need.
3932,B0076ZJ21K,A1DLYF1IJL2337,S. He,1,1,5,1344556800,very nice plant,"cool! I got it last weekend. I was suprised about the pot size, which was a lot bigger than the regular 4"" pots. About the plant, there is nothing to complain.  Within a week, there are already new leaves!"
3933,B0076ZJ21K,A2WADKG9BYNSOR,Mahabubul Alam,1,1,5,1333929600,its still alive!!!,"awesome! I was looking for this particular plant and homedepot/lowes/walmart didnt have any, I ordered it online a little reluctant - my first even plant purchase online, but it is doing great so far! I am happy!"
3934,B001EPPJII,A248IYONGV0MIP,"Dixie ""Marta828""",0,1,5,1219017600,Tasty Tea,"This is excellent green tea.  It is just a little spicy and very flavorful.  Green tea is so good for you, you won't even miss your morning coffee.  And..... you are helping children when you buy Tea District Children's Tribute tea."
3935,B001AYBOPK,AL423VKYYS4L1,KCA,0,0,3,1304640000,Tea was OK; quantity was big surprise,"This roasted green tea was only ""so-so"" to my taste. I've found others I like better since I purchased this. However, it arrived in a box of TWELVE boxes (each with 16 or so tea bags). Way too much! Then I found that we can't return food items, so I now have a LOT of tea."
3936,B001L1KH6Y,A22YC90PR6DUG3,Megan M. Smith,3,3,5,1282780800,WOW!  That's some good espresso,"I use this coffee in my espresso maker and all I have to say it WOW!  The espresso is smooth, with a hint of chocolate and slightly bitter finish.  It's the perfect coffee bean for espresso for me.  I hate that strong bitter finish you get with some espresso beans (like starbucks)and you don't get that with this coffee.  I LOVE IT and will be ordering more!"
3937,B001L1KH6Y,A31QRJJMYSAJ2J,"C. Bedard ""ybeenorml""",3,3,5,1264982400,Smooth Brown Wonderfulness!,"Best coffee ever. Still haven't found anything I like better. I have never tasted coffee this strong that wasn't bitter at all. Kind of pricey when you start working out what it is costing you per pound but cheaper than buying directly from Gevalia. If this company started opening stores, Starbucks and their bitter brews would go bye bye."
3938,B001L1KH6Y,A2725IB4YY9JEB,"A Poeng ""SparkyGoHome""",3,3,5,1232323200,LOVE this coffee.  Packs a wallop in the morning.,"If I drank more than one commuter cup in the morning I'd probably need to back off the caffeine a notch or two, but this espresso (made in my stove-top espresso maker) is delicious and (almost) worth getting out of bed for."
3939,B001L1KH6Y,A1R48V8ZUK76RW,"Jimmy ""DrBalooba""",2,2,5,1250812800,Dark but smooth,A dark coffee that has no bitterness and is smooth as silk. Always use quality filtered water and a clean coffee maker if you want a great brew!
3940,B001L1KH6Y,A38H7Q0SRVGBJK,T. Reeder,2,2,5,1249430400,"Bit pricy, but really good",I am now on my last box (of three) of this Gevalia Espresso Roast and have been impressed. It does pack a punch like the other reviewer said. One double shot latte of this made in my Aeropress at 9pm keeps me up until a good 2am in the morning. ;)
3941,B001L1KH6Y,A2FMDQ8XS2R61Y,Film Reviewer,1,1,5,1269388800,Some of the best coffee I have had,I was given a pack of this coffee as a gift and it had been sitting around for quite a while (over a year) when I decided to try it.  It was without a doubt one of the best coffees that I have tasted.  Very smooth and flavorful.  I would highly recommend this.  After that I ordered a supply from Amazon. They are vacuum packed (I believe much better than store bought coffee).  I may try the decaf version of this to see how that tastes.
3942,B001L1KH6Y,A3W23ZSGMZ8D7S,Gisella,0,0,5,1342224000,Price keeps going up,I love this coffee but I am not sure what has happened to the price lately I used to get this exact product on average for about 15 dollars and the price has skyrocketed to $40.  I am hesitant to buy this product again for this price
3943,B001L1KH6Y,A1MO0N4R8UZ9KG,James,0,0,5,1340323200,One of the best coffees I've ever had,"This coffee is splendid. I can't say much more. Perfect smoothness, not at all bitter.. just the perfect dark coffee."
3944,B001L1KH6Y,A1709EDS0XXRDZ,Erin,0,0,5,1320364800,One of the best coffees!,My husband jut loves this coffee!  I purchased it for him and I actually loved it.  I am a HUGE Starbucks fan but this also does the job for me.  I would highly recommend this product.
3945,B001L1KH6Y,A3LPIOQVCYLX3N,"maggie ""lovestoshop""",0,0,5,1318550400,wow,I bought this for my husband who has been drinking espresso all his life. On a recent trip to Italy we bought the lavazza rosa espresso and I was able to find it and order it on amazon. I bought the gevalia just to try something new and based on the reviews I thought it might be a good idea. My husband loves it and actually prefers it to the Lavazza.  I just bought another 3 pack. we use a stove top Bialetti and this is fine for that type of maker. Highly recommend!!!
3946,B001FZR732,A3H4BKT1AHJH3U,Catherine Cummings,1,1,5,1321488000,Best nuts ever!,"I have been ordering Koeze nuts over 20 years now.  The quality is as good now as they were when I was given my first jar.  I gave these to my son in law the first christmas we spent together and when he opened them his comment was ""these are wallhangers"".  They really are the best nuts I've ever had.  Enjoy!!!"
3947,B001FZR732,A34DFPYG46EYJJ,T. Michael Mcgovern,1,1,5,1293321600,NUTTY,THE NUTS WERE FRESH. THE CONTAINER WAS FINE FOR THE PRICE. BECAUSE OF THE QUANTITY THAT I ORDERED THE FREIGHT WAS MARGINAL.
3948,B001FZR732,A4OUQMOKHQD7K,S. Darnell,1,1,5,1284076800,Best Cashews,Koeze Colossal Cashews are most delicious  cashews I have ever tasted and they are HUGE.<br />They aren't kidding when they call them jumbo.  They  are so very flavorful.<br /> Order these and you won't be disappointed<br />(expect you'll wish you had ordered a larger size).
3949,B001FZR732,AHUW2R5C0JV34,SheBe,0,0,5,1325721600,Great,"These cashews were what I was hoping for, they were large and very fresh. They met my expectations I recommend Koeze for anyone looking to purchase these especially if they are a gift. I was not disappointed."
3950,B002YSA1PU,A33PLZ7SD5MCG0,Patty Kaye,0,0,5,1316995200,Perfect for car trips!,"I keep these on hand for car trips with the grandkids. You can turn a boring bottle of water into a flavorful Kool-Aid drink by just adding a single packet to it. Just open the bottle, pour in the contents of one packet, then close and shake. Each packet contains both the Kool-Aid mix and the amount of sugar that's needed for a single drink. Perfect size for a typical water bottle. We use reusable watter bottles with them, so we can fill them up with water when ever we need something to drink and then add the Kool-Aid.<br /><br />They taste just like when you mix a regular full sized pitcher of Kool-Aid, just in a single serving size. These single servings work really well for us since we never drink a whole pitcher when me make one, and end up pouring half of it out. These were such a great idea!"
3951,B006FX6UKU,A3GP9DVUBXLC86,C. Cote,0,0,3,1349913600,The cat's like...,"...however, for the price and additional shipping cost (if not receiving that free), I would not say this is a such a good value. Not sure what makes the tuna more pricey than something like the freeze-dried salmon. If these were the only treats available to the cats, they likely would not last even one week in this small amount. In the future, I'd be more apt to open up a 69-cent can of tuna, which they are just as fine with."
3952,B0049M8LRE,AYJPLDC4VVD01,raven_n_the_snow,1,1,3,1326844800,"nice flavor, too mild","The tea was a lot milder in flavor than I was expecting, but still pleasant. The aroma was light. I probably would not buy this again, but that's only because I would like a more intense flavor."
3953,B0001N4886,A32ASCB9JJPDUL,"Island Halfbreed ""Woman Extraordinaire""",0,0,5,1214611200,Smooth Rich Blend,"I have fallen in love with this tea. I am a british tea fanatic and Ashby's has superceded my tastes and expectations. Smooth, not to bitter, low tannins awesome taste! I'll take this over PG Tips!"
3954,B0001N4886,A2TY8D3ZJNTS3M,Violet Dawn,0,0,5,1195430400,Wonderful tea!!,The packaging is so cute on all of Ashby's teas and the tea is exceptional. I would recommend this tea to anyone.
3955,B005HO0ARM,A3Q78CS332NWQT,EK,7,7,4,1329004800,Good for dry skin,"If you have dry skin, give this a try. A doctor recommended I try this when I complained of itchy skin due to dryness. It's definitely more moisturizing than the bar soaps I used to use.<br /><br />As someone already mentioned, the packaging design is horrible. I used to keep almost empty bottles propped upside-down in my shower caddy, but then decided to use a pump bottle instead, which I refill.<br /><br />Dove -<br />If you're reading this, please redesign these bottles so that they are more user-friendly. In Japan, you sell liquid Dove soap in pump bottles, and you even sell refills packaged in plastic bag, which are far more eco-friendly and less expensive. Please consider doing the same for the North American market."
3956,B005HO0ARM,A7M7GKN2CFYUS,"Tim Verheyn Junior ""TDog14126""",3,3,5,1339372800,Excellent!,"Yeah, I'm a guy. Just because I'm a guy doesn't mean I can't want smooth, hydrated skin. I bought this stuff on a whim. I love it! The scent is light, so as not to overpower. And it does make you feel a little cooler, as well as hydrated. I am no longer dry and itchy after a shower! I combined this stuff with a bodyscrub brush...WOW!"
3957,B005HO0ARM,A113HJFCRWR0SQ,"J. A., Church ""Keturah Joan""",8,11,2,1324771200,Great product...lousey bottle design,"I love the product.  But, the bottle design is terrible.  In order to get the last 1/3 or so of the body wash out of the bottle in a timely manner you would normally store the bottle upside down.  With the pointy top that is impossible.  So, you must stand in the shower the try to shake the remaining product the length of the bottle to squirt it out.  This takes much more time that you'll want it to take.  Redesign the bottle with a flat top...please."
3958,B005HO0ARM,A2KTAMHSVIEQ3S,J. Fuller,1,1,5,1346371200,I'm a man. I love this stuff.,"I'm a guy with hairy arms and hairy legs. Until I found this stuff, I was using various other body washes with my loofah. I always felt like I could never get enough suds and that the application seemed rough and difficult to quickly spread the body wash all over. Since I started using this stuff (for a few years now), I haven't looked back. This stuff is nice and soft and can create a decent amount of suds with somewhat minimal amounts of application on the loofah. It goes on smooth and ends up making my skin nice and smooth. And it rinses off nice, without leaving my skin rough. It works well, has a nice subtle smell, and I won't use anything else."
3959,B005HO0ARM,AIVLGTTYEZEUQ,East Coast,1,1,5,1336521600,On time product,I ordered personal items for the first time from Amazon and I was very satisfied.  The product came shipped securely and the description of the product matched perfectly.  I will order again going forward.  Amazon has not disappointed yet.  I love the DOVE Body Wash!  It smells very fresh and clean and really keeps the skin moisturized well.  I have combination skin.
3960,B005HO0ARM,A3PUB0ISH9JEAI,"Stacy-ann Kelly ""constructive critic""",1,1,5,1334188800,Great Price,"This was a great bargain, worked out cheaper than if I had purchased them at a wholesale discount store plus it was elegible for free shipment...BONUS"
3961,B005HO0ARM,A2SBCGM8JUJ59N,Martin U. Egenti,1,1,5,1326412800,Great Body Wash,My wife uses this and she has no complains. It makes her smell nice and clean and it foams well. great moisturizer inside. I personally don't care for it because it feels slimy on my skin after use. I guess that is the moisturizer working. Very good smell though.
3962,B005HO0ARM,A3NSSVF2VBNT36,"Kathleen M. Frantz ""tuespm449""",0,0,5,1350518400,pleased,"I just started using this product so I think it is too soon to rate; however, the order arrived very quickly."
3963,B005HO0ARM,A3B1360JOYS0GJ,ExpectoPatronum,0,0,5,1350172800,Thick body wash that lathers easily--sometimes I use it for bubble bath (Deep Moisture),"High quality body wash that is very thick and lathers quickly and easily. It has a very pleasant, flowery smell that lasts for hours after you get out of the shower. You only have to use a small amount about the size of a quarter to last your entire shower. So even though the product is expensive, you will get a lot of use out of it. It seems that the cheaper, dollar a bottle kind I sometimes use only lasts a week or 2 because I have to use more of the product to last throughout a shower.<br /><br />I would say the smell lasts for around 6 hours or so so it's almost like perfume. My sister-in-law asked me yesterday, ""You always smell so good. What do you wear?"" I wasn't wearing any perfume of any kind at the time because it was very early in the morning before I had done my morning routine and I had to run something over there to her. I told her that it must just be the body wash. If you have ever used Dove shampoo or conditioners, it is almost the same smell.<br /><br />I am looking forward to trying the cucumber/green tea kind when I run out of these 4 bottles. I would totally recommend this for yourself or for any woman in your life: aunt, mother, girlfriend, wife. I know many women who would never buy this Dove product because they always choose their children and families over themselves, ie buying themselves whatever is cheapest. I intend on buying some of this for my mom and aunt to maybe put in a gift basket or care package for them.<br /><br />I also use this as bubble bath when I take a nice hot bath. Excellent product. A+ from me."
3964,B005HO0ARM,A22NU0QZBB0PDK,"Wendy Michelle Kilpatrick ""Michelle Kilpatrick""",0,0,5,1349568000,Love Love,I love this body wash.  It leaves my skin feeling very soft.  It's not greasy either.  Worth the extra money to buy the real stuff.
3965,B005HO0ARM,A3K78QP2R8ENPN,"Norene M. Parker ""Mother of Michael E. Parker...",0,0,5,1346198400,Great Product!,"Great product and great scheduled deliveries.  I get it for my youngest son, who lives in a group home. Not sure what they do with it all, but at least he's clean!"
3966,B005HO0ARM,A9IQZBS1J6L4L,Maria R. Hernandez,0,0,5,1340064000,Ms Roxy,Very pleased this stuff smells so good. My roommies LOVE to sniff the shower after ive been in there. the first one got lost in the mail but customer service sent me a second one and upgraded to overnight delivery. So it gets 5 stars from me.
3967,B005HO0ARM,A2SHE15FTRJ14T,mike c,0,0,5,1336348800,great buy,i bought this -4 pack of dove deep wash and three months later i am still using it.<br />i dont think i could use any other product.
3968,B005HO0ARM,A99FG0FGT85V9,Matt.,0,0,4,1335916800,Great product and value.,"I LOVE this body wash!  It smells nice, works great, and feels great on your skin.  Add in the fact that with the Subscribe and Save deal, it is a great value, I'm sold!"
3969,B005HO0ARM,AE9W6U4NXLD0B,"Hakudoushinumber9 ""Hakudoushi numbernine""",0,0,5,1333497600,i've bought this before,"yes, i have bought this before. i like the smell and detest the bottle design. i do agree with one of the reviewers that the Dove does sell their liquid soaps in pump form in Asian countries and sell the refills for them as well. i would like it if they have that... but i must make due with what i CAN get at this point in time.<br /><br />i decided to redo the way i do my bath routine the way i currently do is so time consuming. it takes almost an hour to take a shower.<br />so i'm on amazon finding things to aid in my new innovated routine.<br /><br />like i said before, i have bought this product in Walmart but only the single bottles or double bottles that happened to be on sale. i love the product it makes me feel soft and silky. the scent is pleasant. not over powering at all. light.<br /><br />i don't buy lotion, they're often heavy and make me feel greasy or they feel weird on my skin. i am of the chocolate complexion so i tend to get extremely ashy because i don't like the way i feel after putting on lotion, so i buy dove body wash, deep moisture. i get clean, moisturized and don't feel greasy after i get out the shower.<br /><br />**EdIt!**<br /><br />i have solved the oddly shaped bottle problem, buy or find one lying around the house, a soap pump for hand soap.<br />i recommend the ones that have had hand soap in them as they are conditioned for everyday use and can hold a thicker capacity soap like this the manufacturer had the bottles made specifically for their product, their product is thick. i've read and heard that the ones you buy empty are for thin lotions and what not.<br /><br />if you use an old soap bottle clean it out first and fill with the Dove soap, and use in the shower, if you can find a 24 oz bottle (maybe from one of doves hair pumps rinsed out,) they're 25oz, big enough to fit all of it and strong enough for thick products such as this. (25oz eliminates the frustrating last bit at the bottom, anything smaller store the remaining in a drawer in the corner upside down so you can squeeze the rest in the bottle without fighting with it too much, by the time you get to that second half in the bottle it'll be where you want it and you don't come out the shower looking like you got into a fight with a Dove Soap Deep Moistruizing Body wash bottle...  XD"
3970,B005HO0ARM,A3Q0L5D0HIIOLJ,Nikki Guy,0,0,4,1332892800,Good Body Wash,"Both my husband and I use this body wash.  We both have dry skin and feels it does a really good job as a moisturizing body wash.  It is a little pricey here, basically comparable to store prices (Walmart/Supermarket).  I order for convenience, one less item I have to waste time at a store getting---with our busy lives it is needed so we tend to get many items from Amazon, mostly through the Subscribe and Save program."
3971,B005HO0ARM,AO4OIK8IVUXAP,Shauna,0,0,5,1325030400,"Good price, great for stocking up!",Great for stocking up and keeping a few in the closet. I like to buy things in bulk and this was a good deal and smells good too.
3972,B005HO0ARM,A3O30G9F7C7IRM,H. Gao,0,0,5,1324857600,"moisturizing, skin softener, great smell","I use this product every time I shower and it is great. I usually get horribly dry skin in the winter but this along with Dove lotion keeps my skin soft and smooth! the smell is good, not overwhelming and you get ALOT of product, the bottle is HUGE. Very comparable to department store body washes (I have Kiehls, chanel, and Shiseido) except a lot more affordable."
3973,B005HO0ARM,A1BYMKR6E2EXEJ,Towel seeker,0,1,5,1342137600,fast delivery,"Needed the soap b-4 weekend. Ordered on Thurs and paid the extra next day shipping (even though I'm Prime) because no delivery here on Sat). Stuff came s promised on Friday and in good package. The price of the soap, like lots of other stuff nowadays on Amazon, was higher than local stores so ck prices first. Amazon aint the lowest, usually, anymore."
